id_orden;linea_orden;fecha_orden;id_cliente;id_vendedor;id_producto;cantidad
131;6;1/01/2004;351;91;4060;1
131;7;1/01/2004;351;26;7438;2
131;8;1/01/2004;351;61;155;3
132;1;27/01/2004;19182;61;35;1
132;2;27/01/2004;19182;22;4955;2
132;3;27/01/2004;19182;52;5493;3
132;4;27/01/2004;19182;43;634;2
132;5;27/01/2004;19182;12;9309;1
132;6;27/01/2004;19182;31;4051;1
132;7;27/01/2004;19182;53;1173;1
132;8;27/01/2004;19182;35;7713;2
132;9;27/01/2004;19182;40;6798;1
133;1;4/01/2004;9124;44;7831;3
133;2;4/01/2004;9124;49;413;3
133;3;4/01/2004;9124;39;6721;3
133;4;4/01/2004;9124;2;7576;2
133;5;4/01/2004;9124;25;8302;3
134;1;14/01/2004;6511;21;2389;1
134;2;14/01/2004;6511;24;5660;1
134;3;14/01/2004;6511;28;4259;3
134;4;14/01/2004;6511;19;2477;2
134;5;14/01/2004;6511;99;1325;1
134;6;14/01/2004;6511;84;618;3
134;7;14/01/2004;6511;76;1743;1
134;8;14/01/2004;6511;22;2684;1
134;9;14/01/2004;6511;13;6849;1
135;1;28/01/2004;14524;18;6150;2
135;2;28/01/2004;14524;24;9513;2
135;3;28/01/2004;14524;68;3685;2
135;4;28/01/2004;14524;59;7706;2
135;5;28/01/2004;14524;35;3983;1
135;6;28/01/2004;14524;100;6217;3
136;1;6/01/2004;952;68;5908;1
136;2;6/01/2004;952;23;4459;2
136;3;6/01/2004;952;71;8799;2
136;4;6/01/2004;952;48;8229;1
137;1;25/01/2004;10156;100;2340;1
137;2;25/01/2004;10156;21;2441;3
137;3;25/01/2004;10156;7;6569;1
137;4;25/01/2004;10156;64;2940;1
137;5;25/01/2004;10156;9;5955;1
137;6;25/01/2004;10156;38;4888;3
137;7;25/01/2004;10156;2;741;1
138;1;30/01/2004;5066;53;6802;3
138;2;30/01/2004;5066;37;9611;1
138;3;30/01/2004;5066;53;4013;3
138;4;30/01/2004;5066;23;7461;1
138;5;30/01/2004;5066;16;9892;2
138;6;30/01/2004;5066;13;7320;1
138;7;30/01/2004;5066;62;2061;3
138;8;30/01/2004;5066;97;2383;2
138;9;30/01/2004;5066;27;8148;3
139;1;21/01/2004;2176;44;1734;2
139;2;21/01/2004;2176;30;2348;1
139;3;21/01/2004;2176;7;5197;1
140;1;16/01/2004;13554;65;4265;1
140;2;16/01/2004;13554;87;3070;3
141;1;28/01/2004;1060;86;5817;3
141;2;28/01/2004;1060;82;659;3
141;3;28/01/2004;1060;70;7497;1
141;4;28/01/2004;1060;50;2379;2
141;5;28/01/2004;1060;60;1992;3
141;6;28/01/2004;1060;68;6733;1
141;7;28/01/2004;1060;51;1243;3
141;8;28/01/2004;1060;27;5289;2
142;1;3/01/2004;971;90;7262;2
142;2;3/01/2004;971;37;7757;1
142;3;3/01/2004;971;2;6848;1
142;4;3/01/2004;971;89;9804;2
142;5;3/01/2004;971;24;1356;1
142;6;3/01/2004;971;30;4499;3
143;1;26/01/2004;10315;76;8198;3
143;2;26/01/2004;10315;28;1302;1
143;3;26/01/2004;10315;99;6262;3
143;4;26/01/2004;10315;13;1387;3
143;5;26/01/2004;10315;95;6501;3
143;6;26/01/2004;10315;99;1093;3
144;1;23/01/2004;13220;90;2987;1
144;2;23/01/2004;13220;60;5949;3
144;3;23/01/2004;13220;53;1972;2
144;4;23/01/2004;13220;100;5563;1
145;1;19/01/2004;123;74;5219;2
145;2;19/01/2004;123;100;9891;2
145;3;19/01/2004;123;59;2977;1
145;4;19/01/2004;123;57;3607;3
146;1;29/01/2004;9986;88;1669;3
146;2;29/01/2004;9986;5;3169;3
146;3;29/01/2004;9986;48;4444;2
146;4;29/01/2004;9986;27;3253;3
146;5;29/01/2004;9986;17;7705;3
146;6;29/01/2004;9986;48;7266;3
147;1;16/01/2004;5657;75;2890;2
148;1;17/01/2004;16216;95;1525;1
148;2;17/01/2004;16216;73;6344;2
148;3;17/01/2004;16216;53;1266;2
148;4;17/01/2004;16216;20;124;3
148;5;17/01/2004;16216;8;1298;1
149;1;19/01/2004;8933;66;1025;2
150;1;24/01/2004;17457;52;8405;3
150;2;24/01/2004;17457;85;7810;1
150;3;24/01/2004;17457;81;9054;1
150;4;24/01/2004;17457;72;4909;2
150;5;24/01/2004;17457;29;8808;2
151;1;30/01/2004;663;40;5462;3
151;2;30/01/2004;663;69;1379;2
151;3;30/01/2004;663;16;5261;1
151;4;30/01/2004;663;93;7377;1
151;5;30/01/2004;663;82;7143;3
151;6;30/01/2004;663;100;1387;3
152;1;6/01/2004;18206;86;4085;2
152;2;6/01/2004;18206;73;2970;1
152;3;6/01/2004;18206;46;6707;1
152;4;6/01/2004;18206;46;2594;1
152;5;6/01/2004;18206;62;6338;1
153;1;18/01/2004;11606;72;1612;3
153;2;18/01/2004;11606;51;8817;1
154;1;9/01/2004;8154;67;5179;1
155;1;26/01/2004;13131;83;5669;3
156;1;16/01/2004;19505;88;1647;3
156;2;16/01/2004;19505;19;9958;2
156;3;16/01/2004;19505;48;1491;2
156;4;16/01/2004;19505;78;5641;3
156;5;16/01/2004;19505;84;2098;3
156;6;16/01/2004;19505;93;8628;2
156;7;16/01/2004;19505;66;4567;3
156;8;16/01/2004;19505;21;6699;3
157;1;5/01/2004;4730;92;5174;2
157;2;5/01/2004;4730;43;3265;2
157;3;5/01/2004;4730;15;5674;3
157;4;5/01/2004;4730;41;4019;1
157;5;5/01/2004;4730;57;8685;3
157;6;5/01/2004;4730;53;8572;1
157;7;5/01/2004;4730;68;7064;3
158;1;15/01/2004;17109;56;5620;3
159;1;24/01/2004;8495;92;1692;3
159;2;24/01/2004;8495;12;9496;1
160;1;31/01/2004;13993;74;2648;1
160;2;31/01/2004;13993;11;1016;3
160;3;31/01/2004;13993;18;2109;2
160;4;31/01/2004;13993;58;8959;1
160;5;31/01/2004;13993;20;2223;3
161;1;4/01/2004;18573;82;7841;1
161;2;4/01/2004;18573;65;5906;2
161;3;4/01/2004;18573;73;7803;2
161;4;4/01/2004;18573;71;7707;3
161;5;4/01/2004;18573;20;5640;3
161;6;4/01/2004;18573;64;5761;2
162;1;9/01/2004;10908;69;321;2
162;2;9/01/2004;10908;64;5697;1
162;3;9/01/2004;10908;92;3100;3
163;1;20/01/2004;4117;68;9588;3
163;2;20/01/2004;4117;81;7878;2
163;3;20/01/2004;4117;52;5415;2
163;4;20/01/2004;4117;61;6529;1
163;5;20/01/2004;4117;80;9178;2
163;6;20/01/2004;4117;54;4809;3
163;7;20/01/2004;4117;36;2764;1
163;8;20/01/2004;4117;1;6282;3
164;1;18/01/2004;17784;80;1413;2
164;2;18/01/2004;17784;62;2493;3
164;3;18/01/2004;17784;87;5633;2
164;4;18/01/2004;17784;98;4913;1
164;5;18/01/2004;17784;95;7651;2
164;6;18/01/2004;17784;89;593;3
164;7;18/01/2004;17784;55;3230;3
165;1;9/01/2004;17289;90;9965;2
165;2;9/01/2004;17289;35;3745;2
165;3;9/01/2004;17289;2;250;2
165;4;9/01/2004;17289;37;5222;2
165;5;9/01/2004;17289;99;5032;1
165;6;9/01/2004;17289;52;5423;3
165;7;9/01/2004;17289;82;8518;3
165;8;9/01/2004;17289;89;3307;1
165;9;9/01/2004;17289;12;3943;3
166;1;21/01/2004;17710;55;2364;1
166;2;21/01/2004;17710;90;1492;2
166;3;21/01/2004;17710;67;5;2
166;4;21/01/2004;17710;62;4238;2
167;1;12/01/2004;8405;74;8976;3
167;2;12/01/2004;8405;47;4042;2
167;3;12/01/2004;8405;19;4337;3
167;4;12/01/2004;8405;99;5001;3
167;5;12/01/2004;8405;43;8082;2
167;6;12/01/2004;8405;51;6594;1
167;7;12/01/2004;8405;64;4530;1
168;1;2/01/2004;2265;76;5386;1
168;2;2/01/2004;2265;97;2802;3
169;1;23/01/2004;5612;45;6998;2
169;2;23/01/2004;5612;83;5789;2
170;1;8/01/2004;9528;28;8961;3
170;2;8/01/2004;9528;95;5692;2
170;3;8/01/2004;9528;79;6457;2
170;4;8/01/2004;9528;26;7480;1
170;5;8/01/2004;9528;62;5163;1
170;6;8/01/2004;9528;82;3588;2
171;1;10/01/2004;5957;43;4734;3
171;2;10/01/2004;5957;98;5404;1
171;3;10/01/2004;5957;68;2366;2
171;4;10/01/2004;5957;70;3668;3
171;5;10/01/2004;5957;25;1703;3
171;6;10/01/2004;5957;37;3918;2
171;7;10/01/2004;5957;59;4220;2
171;8;10/01/2004;5957;61;900;1
172;1;10/01/2004;13183;24;365;2
172;2;10/01/2004;13183;93;2484;2
172;3;10/01/2004;13183;8;6629;2
172;4;10/01/2004;13183;83;1017;3
172;5;10/01/2004;13183;19;9050;3
172;6;10/01/2004;13183;14;8296;2
172;7;10/01/2004;13183;2;7334;2
172;8;10/01/2004;13183;23;5865;3
172;9;10/01/2004;13183;45;358;3
173;1;29/01/2004;4120;4;6340;1
173;2;29/01/2004;4120;79;9259;3
173;3;29/01/2004;4120;1;6389;1
174;1;12/01/2004;7059;62;8150;2
174;2;12/01/2004;7059;21;9722;2
174;3;12/01/2004;7059;8;223;1
174;4;12/01/2004;7059;20;4548;3
175;1;27/01/2004;5688;30;6543;3
175;2;27/01/2004;5688;69;5544;3
175;3;27/01/2004;5688;14;8454;2
175;4;27/01/2004;5688;79;8961;3
175;5;27/01/2004;5688;3;7585;2
175;6;27/01/2004;5688;56;651;3
176;1;8/01/2004;14079;100;569;1
176;2;8/01/2004;14079;60;565;3
176;3;8/01/2004;14079;15;4897;1
176;4;8/01/2004;14079;73;3498;2
176;5;8/01/2004;14079;81;1025;3
176;6;8/01/2004;14079;23;4392;3
177;1;3/01/2004;14895;44;6368;1
177;2;3/01/2004;14895;50;4333;2
177;3;3/01/2004;14895;66;5532;1
177;4;3/01/2004;14895;75;2264;1
177;5;3/01/2004;14895;15;8594;1
177;6;3/01/2004;14895;87;9960;1
177;7;3/01/2004;14895;80;9953;3
178;1;24/01/2004;1044;36;9241;2
178;2;24/01/2004;1044;64;8354;1
178;3;24/01/2004;1044;38;9798;3
178;4;24/01/2004;1044;97;783;2
178;5;24/01/2004;1044;38;8916;1
178;6;24/01/2004;1044;76;1637;2
178;7;24/01/2004;1044;88;9103;3
178;8;24/01/2004;1044;65;5223;2
179;1;9/01/2004;1509;19;3871;2
179;2;9/01/2004;1509;76;8003;2
179;3;9/01/2004;1509;74;6454;3
179;4;9/01/2004;1509;49;2866;2
179;5;9/01/2004;1509;79;8478;1
180;1;7/01/2004;15435;50;455;3
181;1;31/01/2004;2474;54;2908;1
181;2;31/01/2004;2474;60;2968;1
181;3;31/01/2004;2474;67;954;3
181;4;31/01/2004;2474;35;5446;2
181;5;31/01/2004;2474;48;8944;1
181;6;31/01/2004;2474;35;8868;1
181;7;31/01/2004;2474;70;7495;3
181;8;31/01/2004;2474;40;6644;2
182;1;15/01/2004;19018;63;2157;3
182;2;15/01/2004;19018;49;1020;3
182;3;15/01/2004;19018;57;305;1
183;1;21/01/2004;119;84;8730;2
183;2;21/01/2004;119;90;867;1
183;3;21/01/2004;119;60;7630;1
183;4;21/01/2004;119;30;9887;1
183;5;21/01/2004;119;16;5600;3
183;6;21/01/2004;119;82;5249;2
183;7;21/01/2004;119;18;1645;1
183;8;21/01/2004;119;32;1337;3
184;1;21/01/2004;12324;77;9464;3
184;2;21/01/2004;12324;69;4525;1
184;3;21/01/2004;12324;33;9435;2
184;4;21/01/2004;12324;79;1958;2
184;5;21/01/2004;12324;51;4888;2
185;1;13/01/2004;7233;64;5313;3
185;2;13/01/2004;7233;55;6645;2
185;3;13/01/2004;7233;78;993;1
185;4;13/01/2004;7233;88;4029;2
185;5;13/01/2004;7233;37;6710;2
186;1;28/01/2004;16093;92;4208;1
186;2;28/01/2004;16093;81;273;2
186;3;28/01/2004;16093;65;1709;2
186;4;28/01/2004;16093;12;4156;1
186;5;28/01/2004;16093;84;9626;2
186;6;28/01/2004;16093;1;7184;2
187;1;3/01/2004;2282;42;5965;2
188;1;28/01/2004;5219;67;4853;1
188;2;28/01/2004;5219;16;6221;1
188;3;28/01/2004;5219;97;8342;2
188;4;28/01/2004;5219;14;9609;1
188;5;28/01/2004;5219;88;882;2
188;6;28/01/2004;5219;12;4058;1
188;7;28/01/2004;5219;56;7489;2
188;8;28/01/2004;5219;29;5952;1
188;9;28/01/2004;5219;42;6910;2
189;1;25/01/2004;8185;64;5233;3
189;2;25/01/2004;8185;46;9607;1
189;3;25/01/2004;8185;39;1660;3
189;4;25/01/2004;8185;40;3807;1
189;5;25/01/2004;8185;74;8572;3
189;6;25/01/2004;8185;35;2969;2
189;7;25/01/2004;8185;58;222;1
189;8;25/01/2004;8185;38;9997;3
190;1;12/01/2004;1756;93;2032;1
190;2;12/01/2004;1756;71;3435;3
190;3;12/01/2004;1756;7;2779;1
190;4;12/01/2004;1756;50;3560;1
190;5;12/01/2004;1756;4;4436;2
190;6;12/01/2004;1756;68;9074;3
190;7;12/01/2004;1756;52;1866;3
191;1;3/01/2004;7051;56;3825;2
191;2;3/01/2004;7051;9;3333;3
191;3;3/01/2004;7051;98;636;2
191;4;3/01/2004;7051;71;8103;1
191;5;3/01/2004;7051;73;3385;1
192;1;5/01/2004;14063;64;8167;1
192;2;5/01/2004;14063;90;1526;1
192;3;5/01/2004;14063;78;3161;2
192;4;5/01/2004;14063;89;1481;3
193;1;28/01/2004;1108;86;9234;3
194;1;13/01/2004;13013;40;2351;2
194;2;13/01/2004;13013;21;4741;1
194;3;13/01/2004;13013;37;9691;1
194;4;13/01/2004;13013;42;3619;1
194;5;13/01/2004;13013;6;4558;2
194;6;13/01/2004;13013;89;107;2
194;7;13/01/2004;13013;20;8672;3
194;8;13/01/2004;13013;33;6757;1
195;1;29/01/2004;19836;93;7515;2
196;1;4/01/2004;9560;81;2912;3
197;1;22/01/2004;11433;34;1854;1
197;2;22/01/2004;11433;66;2330;1
197;3;22/01/2004;11433;23;4266;2
197;4;22/01/2004;11433;5;4619;3
197;5;22/01/2004;11433;77;1078;2
197;6;22/01/2004;11433;47;2762;3
197;7;22/01/2004;11433;71;2998;3
197;8;22/01/2004;11433;46;9946;1
197;9;22/01/2004;11433;21;9437;2
198;1;10/01/2004;13901;57;1731;2
198;2;10/01/2004;13901;17;4654;2
198;3;10/01/2004;13901;86;2585;1
198;4;10/01/2004;13901;29;359;3
199;1;4/01/2004;4424;76;3756;2
199;2;4/01/2004;4424;70;9268;3
199;3;4/01/2004;4424;62;3776;1
200;1;10/01/2004;13076;65;6057;1
200;2;10/01/2004;13076;24;8314;2
200;3;10/01/2004;13076;66;5265;1
200;4;10/01/2004;13076;93;2443;2
200;5;10/01/2004;13076;37;5396;2
200;6;10/01/2004;13076;20;8354;1
201;1;28/01/2004;1876;61;204;1
201;2;28/01/2004;1876;9;1386;1
201;3;28/01/2004;1876;58;6005;2
201;4;28/01/2004;1876;8;5846;2
201;5;28/01/2004;1876;39;3516;3
201;6;28/01/2004;1876;63;5618;2
201;7;28/01/2004;1876;14;6159;2
201;8;28/01/2004;1876;73;2713;1
201;9;28/01/2004;1876;95;5750;1
202;1;24/01/2004;2028;17;5518;3
203;1;14/01/2004;7742;28;4809;3
203;2;14/01/2004;7742;59;2313;2
203;3;14/01/2004;7742;89;2081;2
204;1;19/01/2004;16170;92;3358;1
204;2;19/01/2004;16170;58;1370;3
205;1;28/01/2004;15058;38;9744;1
205;2;28/01/2004;15058;55;2709;3
206;1;5/01/2004;9924;51;2612;1
206;2;5/01/2004;9924;10;836;1
206;3;5/01/2004;9924;71;5065;2
206;4;5/01/2004;9924;2;9705;3
206;5;5/01/2004;9924;11;656;1
206;6;5/01/2004;9924;36;1076;2
206;7;5/01/2004;9924;90;9870;3
207;1;26/01/2004;6453;71;2201;1
207;2;26/01/2004;6453;71;7206;3
207;3;26/01/2004;6453;86;2921;3
207;4;26/01/2004;6453;15;7320;2
207;5;26/01/2004;6453;77;4402;3
207;6;26/01/2004;6453;79;591;1
207;7;26/01/2004;6453;95;5733;1
207;8;26/01/2004;6453;58;3930;2
207;9;26/01/2004;6453;46;3512;3
208;1;7/01/2004;6431;59;5000;3
208;2;7/01/2004;6431;47;9428;2
208;3;7/01/2004;6431;59;7361;3
209;1;26/01/2004;19260;75;868;2
210;1;23/01/2004;7578;58;9418;2
210;2;23/01/2004;7578;68;3269;1
210;3;23/01/2004;7578;70;7974;3
210;4;23/01/2004;7578;16;3210;1
210;5;23/01/2004;7578;3;5570;3
211;1;3/01/2004;15564;12;650;2
211;2;3/01/2004;15564;74;4716;1
211;3;3/01/2004;15564;92;9804;1
211;4;3/01/2004;15564;3;7813;3
211;5;3/01/2004;15564;32;1707;2
211;6;3/01/2004;15564;82;8195;1
211;7;3/01/2004;15564;32;9843;2
212;1;20/01/2004;2822;28;7381;1
212;2;20/01/2004;2822;47;5788;2
212;3;20/01/2004;2822;69;2145;3
212;4;20/01/2004;2822;95;7257;3
212;5;20/01/2004;2822;61;5718;3
212;6;20/01/2004;2822;26;5496;2
213;1;17/01/2004;12290;33;6223;1
214;1;7/01/2004;8069;83;9259;2
214;2;7/01/2004;8069;43;6497;3
214;3;7/01/2004;8069;73;1860;1
214;4;7/01/2004;8069;62;513;1
215;1;27/01/2004;15785;76;3246;3
215;2;27/01/2004;15785;16;3424;1
215;3;27/01/2004;15785;30;4739;3
215;4;27/01/2004;15785;1;8657;1
216;1;15/01/2004;8160;56;4219;1
216;2;15/01/2004;8160;2;5773;2
216;3;15/01/2004;8160;83;6635;2
216;4;15/01/2004;8160;72;356;2
216;5;15/01/2004;8160;22;547;3
217;1;16/01/2004;4814;7;4143;3
217;2;16/01/2004;4814;41;3400;3
217;3;16/01/2004;4814;98;2777;2
217;4;16/01/2004;4814;85;6047;2
217;5;16/01/2004;4814;41;7148;1
218;1;17/01/2004;11609;63;9884;3
219;1;18/01/2004;8205;64;537;2
219;2;18/01/2004;8205;43;5349;1
220;1;8/01/2004;11791;93;8302;3
220;2;8/01/2004;11791;14;3027;1
220;3;8/01/2004;11791;69;5804;2
220;4;8/01/2004;11791;71;1467;3
220;5;8/01/2004;11791;13;3071;3
220;6;8/01/2004;11791;63;4780;1
220;7;8/01/2004;11791;89;8298;1
221;1;19/01/2004;18631;78;6712;2
221;2;19/01/2004;18631;25;9;3
221;3;19/01/2004;18631;16;7054;1
221;4;19/01/2004;18631;32;3339;1
221;5;19/01/2004;18631;32;1437;2
221;6;19/01/2004;18631;2;8298;3
222;1;11/01/2004;13199;9;9044;1
222;2;11/01/2004;13199;95;2834;1
222;3;11/01/2004;13199;51;1018;2
222;4;11/01/2004;13199;49;8023;2
222;5;11/01/2004;13199;100;6122;2
222;6;11/01/2004;13199;9;5917;1
223;1;18/01/2004;12340;84;1937;3
223;2;18/01/2004;12340;37;9055;3
223;3;18/01/2004;12340;74;8603;1
224;1;5/01/2004;78;11;9219;1
224;2;5/01/2004;78;83;6289;2
224;3;5/01/2004;78;47;8046;2
224;4;5/01/2004;78;98;8290;1
224;5;5/01/2004;78;40;5842;3
224;6;5/01/2004;78;7;6783;2
224;7;5/01/2004;78;47;5105;1
224;8;5/01/2004;78;58;185;1
224;9;5/01/2004;78;25;5048;2
225;1;23/01/2004;6196;47;1156;3
225;2;23/01/2004;6196;4;8118;3
225;3;23/01/2004;6196;60;9615;3
225;4;23/01/2004;6196;80;9797;3
225;5;23/01/2004;6196;74;9199;3
225;6;23/01/2004;6196;8;9508;2
225;7;23/01/2004;6196;32;4868;3
225;8;23/01/2004;6196;67;819;1
225;9;23/01/2004;6196;98;8434;2
226;1;8/01/2004;10432;68;8121;1
226;2;8/01/2004;10432;45;8589;1
226;3;8/01/2004;10432;54;6528;2
226;4;8/01/2004;10432;35;6266;2
226;5;8/01/2004;10432;42;4906;3
226;6;8/01/2004;10432;16;1916;1
226;7;8/01/2004;10432;40;7180;1
227;1;8/01/2004;13953;47;5992;3
227;2;8/01/2004;13953;63;7218;1
228;1;21/01/2004;16074;70;4697;2
228;2;21/01/2004;16074;67;111;2
228;3;21/01/2004;16074;3;4049;3
228;4;21/01/2004;16074;92;5929;1
228;5;21/01/2004;16074;51;1399;1
229;1;27/01/2004;15328;43;5086;3
229;2;27/01/2004;15328;18;6346;1
229;3;27/01/2004;15328;96;595;3
230;1;29/01/2004;19989;92;8902;3
230;2;29/01/2004;19989;79;6091;2
230;3;29/01/2004;19989;13;5864;1
230;4;29/01/2004;19989;90;257;1
230;5;29/01/2004;19989;12;6587;1
231;1;18/01/2004;1271;79;3273;3
231;2;18/01/2004;1271;67;4166;1
232;1;24/01/2004;2634;5;383;1
232;2;24/01/2004;2634;93;5009;1
232;3;24/01/2004;2634;92;235;2
233;1;4/01/2004;1686;45;8670;2
233;2;4/01/2004;1686;83;5236;2
233;3;4/01/2004;1686;81;5680;2
233;4;4/01/2004;1686;5;5093;1
233;5;4/01/2004;1686;99;5859;1
233;6;4/01/2004;1686;82;2902;2
233;7;4/01/2004;1686;35;2582;2
233;8;4/01/2004;1686;8;4451;3
233;9;4/01/2004;1686;15;7864;1
234;1;25/01/2004;5751;12;4233;3
234;2;25/01/2004;5751;91;9424;2
234;3;25/01/2004;5751;6;4113;1
234;4;25/01/2004;5751;37;5310;2
234;5;25/01/2004;5751;99;268;2
234;6;25/01/2004;5751;2;9168;2
234;7;25/01/2004;5751;36;8511;2
234;8;25/01/2004;5751;22;995;2
235;1;23/01/2004;13707;86;1309;3
236;1;20/01/2004;11518;65;7868;1
236;2;20/01/2004;11518;77;6926;1
236;3;20/01/2004;11518;4;317;1
236;4;20/01/2004;11518;86;2584;3
237;1;18/01/2004;13392;76;291;1
238;1;16/01/2004;18916;13;4305;3
238;2;16/01/2004;18916;90;7027;1
238;3;16/01/2004;18916;28;3755;1
238;4;16/01/2004;18916;73;1430;2
239;1;27/01/2004;15234;78;1667;3
239;2;27/01/2004;15234;55;4235;3
239;3;27/01/2004;15234;95;1411;2
240;1;31/01/2004;7989;24;691;2
240;2;31/01/2004;7989;18;6308;1
240;3;31/01/2004;7989;7;4831;1
240;4;31/01/2004;7989;5;439;1
240;5;31/01/2004;7989;33;4644;2
241;1;24/01/2004;3340;85;3173;3
241;2;24/01/2004;3340;84;6455;1
242;1;17/01/2004;14552;10;5966;3
242;2;17/01/2004;14552;16;5464;3
242;3;17/01/2004;14552;78;2884;2
242;4;17/01/2004;14552;12;1370;3
242;5;17/01/2004;14552;30;588;1
242;6;17/01/2004;14552;27;1603;3
242;7;17/01/2004;14552;28;3041;2
243;1;26/01/2004;6958;72;8221;2
243;2;26/01/2004;6958;55;4430;2
243;3;26/01/2004;6958;74;6201;3
244;1;7/01/2004;5311;87;9932;2
244;2;7/01/2004;5311;31;4044;2
244;3;7/01/2004;5311;34;1762;3
244;4;7/01/2004;5311;30;3272;2
244;5;7/01/2004;5311;61;4721;2
244;6;7/01/2004;5311;60;1821;2
244;7;7/01/2004;5311;98;6702;2
245;1;7/01/2004;19485;89;3221;3
246;1;10/01/2004;2884;29;5821;3
246;2;10/01/2004;2884;52;5111;3
246;3;10/01/2004;2884;12;692;2
246;4;10/01/2004;2884;39;4960;1
246;5;10/01/2004;2884;89;7874;3
246;6;10/01/2004;2884;98;6519;3
246;7;10/01/2004;2884;21;8511;3
247;1;14/01/2004;6463;17;8540;1
247;2;14/01/2004;6463;20;9524;1
247;3;14/01/2004;6463;25;876;3
247;4;14/01/2004;6463;38;1065;2
247;5;14/01/2004;6463;25;6406;2
247;6;14/01/2004;6463;66;5538;3
248;1;6/01/2004;2718;53;9147;3
248;2;6/01/2004;2718;3;1208;2
248;3;6/01/2004;2718;51;7590;3
248;4;6/01/2004;2718;64;3110;2
248;5;6/01/2004;2718;75;8717;1
248;6;6/01/2004;2718;83;3899;1
248;7;6/01/2004;2718;84;4851;3
249;1;29/01/2004;6782;2;4136;1
249;2;29/01/2004;6782;88;8000;2
249;3;29/01/2004;6782;34;4437;2
249;4;29/01/2004;6782;56;9345;3
249;5;29/01/2004;6782;20;2645;1
249;6;29/01/2004;6782;57;1334;3
249;7;29/01/2004;6782;54;7763;1
249;8;29/01/2004;6782;79;5889;3
250;1;15/01/2004;6957;88;7587;3
250;2;15/01/2004;6957;73;9316;1
250;3;15/01/2004;6957;50;9765;2
250;4;15/01/2004;6957;92;9817;3
250;5;15/01/2004;6957;11;7557;3
250;6;15/01/2004;6957;98;7482;1
250;7;15/01/2004;6957;98;9622;2
251;1;22/01/2004;8116;30;4033;1
251;2;22/01/2004;8116;3;7236;2
251;3;22/01/2004;8116;39;1452;2
251;4;22/01/2004;8116;62;5846;3
251;5;22/01/2004;8116;52;3968;1
251;6;22/01/2004;8116;63;818;1
252;1;26/01/2004;16809;67;9890;3
252;2;26/01/2004;16809;64;1610;3
252;3;26/01/2004;16809;51;7412;3
252;4;26/01/2004;16809;13;8988;2
252;5;26/01/2004;16809;81;859;3
252;6;26/01/2004;16809;56;374;3
252;7;26/01/2004;16809;27;2667;1
253;1;13/01/2004;13398;53;2065;2
253;2;13/01/2004;13398;47;6220;3
254;1;5/01/2004;376;65;2207;2
254;2;5/01/2004;376;31;802;1
254;3;5/01/2004;376;78;3915;1
255;1;30/01/2004;11048;100;4691;3
255;2;30/01/2004;11048;82;1849;2
255;3;30/01/2004;11048;17;7993;1
255;4;30/01/2004;11048;51;3299;1
255;5;30/01/2004;11048;99;2481;3
255;6;30/01/2004;11048;14;7358;2
255;7;30/01/2004;11048;64;8509;3
256;1;30/01/2004;9456;74;4916;2
257;1;11/01/2004;14245;76;8116;2
257;2;11/01/2004;14245;90;4979;3
257;3;11/01/2004;14245;75;1583;2
257;4;11/01/2004;14245;100;4615;2
258;1;15/01/2004;12926;2;8685;2
258;2;15/01/2004;12926;21;3413;1
258;3;15/01/2004;12926;82;2406;1
259;1;20/01/2004;1829;20;5642;3
259;2;20/01/2004;1829;4;7031;1
259;3;20/01/2004;1829;35;3198;1
259;4;20/01/2004;1829;34;7681;2
259;5;20/01/2004;1829;43;4804;2
259;6;20/01/2004;1829;77;1401;3
260;1;11/01/2004;5965;77;9255;3
260;2;11/01/2004;5965;84;4533;1
260;3;11/01/2004;5965;29;2673;1
260;4;11/01/2004;5965;65;6197;2
260;5;11/01/2004;5965;70;4383;3
260;6;11/01/2004;5965;48;6856;1
260;7;11/01/2004;5965;95;9517;3
260;8;11/01/2004;5965;24;6760;2
261;1;15/01/2004;7581;93;4307;2
261;2;15/01/2004;7581;50;3112;3
261;3;15/01/2004;7581;47;9192;2
261;4;15/01/2004;7581;33;8893;1
261;5;15/01/2004;7581;61;7495;2
261;6;15/01/2004;7581;100;717;3
261;7;15/01/2004;7581;1;3970;2
262;1;25/01/2004;13285;91;2728;1
262;2;25/01/2004;13285;88;2624;3
262;3;25/01/2004;13285;58;3666;1
262;4;25/01/2004;13285;38;6631;1
263;1;23/01/2004;2405;33;8972;3
263;2;23/01/2004;2405;44;6411;1
263;3;23/01/2004;2405;98;7632;2
264;1;21/01/2004;13048;87;575;3
264;2;21/01/2004;13048;96;838;2
264;3;21/01/2004;13048;71;4214;3
264;4;21/01/2004;13048;4;1188;1
265;1;9/01/2004;7830;53;3498;3
265;2;9/01/2004;7830;9;7449;1
265;3;9/01/2004;7830;57;9619;2
265;4;9/01/2004;7830;94;1331;2
265;5;9/01/2004;7830;51;7761;1
266;1;8/01/2004;8342;82;9773;3
266;2;8/01/2004;8342;1;6510;3
266;3;8/01/2004;8342;27;3068;3
266;4;8/01/2004;8342;9;6986;2
266;5;8/01/2004;8342;7;1630;1
266;6;8/01/2004;8342;94;2569;1
266;7;8/01/2004;8342;91;3880;2
266;8;8/01/2004;8342;15;6732;3
266;9;8/01/2004;8342;22;563;1
267;1;27/01/2004;16022;66;2758;1
267;2;27/01/2004;16022;9;2055;1
