id_producto;Nombre;Precio;id_categoria
685;ACADEMY PLATOON;29.99;4
686;ACADEMY PLUTO;9.99;3
687;ACADEMY POCUS;16.99;8
688;ACADEMY POLISH;18.99;6
689;ACADEMY POLLOCK;27.99;14
690;ACADEMY POND;21.99;8
691;ACADEMY POSEIDON;12.99;1
692;ACADEMY POTLUCK;26.99;7
693;ACADEMY POTTER;21.99;13
694;ACADEMY PREJUDICE;24.99;1
695;ACADEMY PRESIDENT;25.99;14
696;ACADEMY PRIDE;17.99;8
697;ACADEMY PRIMARY;9.99;9
698;ACADEMY PRINCESS;25.99;11
699;ACADEMY PRIVATE;24.99;3
700;ACADEMY PRIX;23.99;3
701;ACADEMY PSYCHO;25.99;3
702;ACADEMY PULP;11.99;11
703;ACADEMY PUNK;20.99;11
704;ACADEMY PURE;23.99;5
705;ACADEMY PURPLE;22.99;11
706;ACADEMY QUEEN;15.99;4
707;ACADEMY QUEST;13.99;4
708;ACADEMY QUILLS;9.99;4
709;ACADEMY RACER;23.99;3
710;ACADEMY RAGE;28.99;6
711;ACADEMY RAGING;27.99;5
712;ACADEMY RAIDERS;22.99;3
713;ACADEMY RAINBOW;29.99;6
714;ACADEMY RANDOM;16.99;5
715;ACADEMY RANGE;16.99;1
716;ACADEMY REAP;19.99;3
717;ACADEMY REAR;27.99;3
718;ACADEMY REBEL;17.99;12
719;ACADEMY RECORDS;29.99;6
720;ACADEMY REDEMPTION;26.99;15
721;ACADEMY REDS;27.99;7
722;ACADEMY REEF;19.99;8
723;ACADEMY REIGN;21.99;2
724;ACADEMY REMEMBER;18.99;16
725;ACADEMY REQUIEM;29.99;11
726;ACADEMY RESERVOIR;29.99;6
727;ACADEMY RESURRECTION;10.99;14
728;ACADEMY REUNION;27.99;6
729;ACADEMY RIDER;14.99;13
730;ACADEMY RIDGEMONT;28.99;11
731;ACADEMY RIGHT;22.99;10
732;ACADEMY RINGS;25.99;11
733;ACADEMY RIVER;24.99;15
734;ACADEMY ROAD;12.99;12
735;ACADEMY ROBBERS;14.99;1
736;ACADEMY ROBBERY;21.99;11
737;ACADEMY ROCK;14.99;16
738;ACADEMY ROCKETEER;12.99;16
739;ACADEMY ROCKY;25.99;7
740;ACADEMY ROLLERCOASTER;20.99;10
741;ACADEMY ROMAN;12.99;11
742;ACADEMY ROOF;16.99;2
743;ACADEMY ROOM;14.99;16
744;ACADEMY ROOTS;17.99;3
745;ACADEMY ROSES;18.99;6
746;ACADEMY ROUGE;27.99;13
747;ACADEMY ROXANNE;28.99;7
748;ACADEMY RUGRATS;17.99;6
749;ACADEMY RULES;22.99;16
750;ACADEMY RUN;10.99;11
751;ACADEMY RUNAWAY;19.99;3
752;ACADEMY RUNNER;28.99;13
753;ACADEMY RUSH;23.99;4
754;ACADEMY RUSHMORE;28.99;8
755;ACADEMY SABRINA;28.99;15
756;ACADEMY SADDLE;21.99;10
757;ACADEMY SAGEBRUSH;29.99;1
758;ACADEMY SAINTS;20.99;14
759;ACADEMY SALUTE;16.99;6
760;ACADEMY SAMURAI;24.99;1
761;ACADEMY SANTA;13.99;14
762;ACADEMY SASSY;22.99;11
763;ACADEMY SATISFACTION;11.99;16
764;ACADEMY SATURDAY;23.99;6
765;ACADEMY SATURN;18.99;14
766;ACADEMY SAVANNAH;16.99;10
767;ACADEMY SCALAWAG;13.99;6
768;ACADEMY SCARFACE;22.99;15
769;ACADEMY SCHOOL;26.99;3
770;ACADEMY SCISSORHANDS;17.99;10
771;ACADEMY SCORPION;15.99;2
772;ACADEMY SEA;11.99;11
773;ACADEMY SEABISCUIT;12.99;12
774;ACADEMY SEARCHERS;26.99;2
775;ACADEMY SEATTLE;24.99;11
776;ACADEMY SECRET;16.99;11
777;ACADEMY SECRETARY;18.99;2
778;ACADEMY SECRETS;9.99;2
779;ACADEMY SENSE;16.99;6
780;ACADEMY SENSIBILITY;21.99;14
781;ACADEMY SEVEN;24.99;1
782;ACADEMY SHAKESPEARE;19.99;3
783;ACADEMY SHANE;26.99;2
784;ACADEMY SHANGHAI;25.99;6
785;ACADEMY SHAWSHANK;22.99;1
786;ACADEMY SHEPHERD;14.99;1
787;ACADEMY SHINING;9.99;12
788;ACADEMY SHIP;14.99;5
789;ACADEMY SHOCK;29.99;3
790;ACADEMY SHOOTIST;26.99;11
791;ACADEMY SHOW;20.99;4
792;ACADEMY SHREK;10.99;2
793;ACADEMY SHRUNK;17.99;13
794;ACADEMY SIDE;23.99;15
795;ACADEMY SIEGE;9.99;3
796;ACADEMY SIERRA;9.99;16
797;ACADEMY SILENCE;26.99;16
798;ACADEMY SILVERADO;12.99;4
799;ACADEMY SIMON;21.99;9
800;ACADEMY SINNERS;16.99;4
801;ACADEMY SISTER;14.99;12
802;ACADEMY SKY;20.99;5
803;ACADEMY SLACKER;9.99;1
804;ACADEMY SLEEPING;19.99;13
805;ACADEMY SLEEPLESS;12.99;1
806;ACADEMY SLEEPY;23.99;10
807;ACADEMY SLEUTH;17.99;15
808;ACADEMY SLING;12.99;4
809;ACADEMY SLIPPER;19.99;10
810;ACADEMY SLUMS;25.99;8
811;ACADEMY SMILE;12.99;6
812;ACADEMY SMOKING;24.99;6
813;ACADEMY SMOOCHY;9.99;4
814;ACADEMY SNATCH;22.99;5
815;ACADEMY SNATCHERS;14.99;9
816;ACADEMY SNOWMAN;26.99;2
817;ACADEMY SOLDIERS;25.99;10
818;ACADEMY SOMETHING;9.99;15
819;ACADEMY SONG;9.99;2
820;ACADEMY SONS;23.99;4
821;ACADEMY SORORITY;25.99;12
822;ACADEMY SOUP;10.99;10
823;ACADEMY SOUTH;16.99;10
824;ACADEMY SPARTACUS;27.99;10
825;ACADEMY SPEAKEASY;22.99;12
826;ACADEMY SPEED;13.99;6
827;ACADEMY SPICE;15.99;7
828;ACADEMY SPIKING;15.99;9
829;ACADEMY SPINAL;29.99;12
830;ACADEMY SPIRIT;22.99;13
831;ACADEMY SPIRITED;16.99;13
832;ACADEMY SPLASH;25.99;3
833;ACADEMY SPLENDOR;25.99;1
834;ACADEMY SPOILERS;9.99;2
835;ACADEMY SPY;29.99;10
836;ACADEMY SQUAD;10.99;15
837;ACADEMY STAGE;29.99;4
838;ACADEMY STAGECOACH;29.99;7
839;ACADEMY STALLION;19.99;3
840;ACADEMY STAMPEDE;29.99;14
841;ACADEMY STAR;26.99;9
842;ACADEMY STATE;28.99;3
843;ACADEMY STEEL;11.99;7
844;ACADEMY STEERS;27.99;7
845;ACADEMY STEPMOM;18.99;11
846;ACADEMY STING;22.99;14
847;ACADEMY STOCK;22.99;4
848;ACADEMY STONE;18.99;12
849;ACADEMY STORM;15.99;10
850;ACADEMY STORY;28.99;9
851;ACADEMY STRAIGHT;9.99;8
852;ACADEMY STRANGELOVE;20.99;11
853;ACADEMY STRANGER;22.99;13
854;ACADEMY STRANGERS;19.99;3
855;ACADEMY STREAK;29.99;3
856;ACADEMY STREETCAR;21.99;16
857;ACADEMY STRICTLY;20.99;12
858;ACADEMY SUBMARINE;15.99;16
859;ACADEMY SUGAR;22.99;12
860;ACADEMY SUICIDES;11.99;14
861;ACADEMY SUIT;26.99;13
862;ACADEMY SUMMER;28.99;13
863;ACADEMY SUN;18.99;15
864;ACADEMY SUNDANCE;9.99;16
865;ACADEMY SUNRISE;14.99;16
866;ACADEMY SUNSET;18.99;16
867;ACADEMY SUPER;20.99;13
868;ACADEMY SUPERFLY;29.99;6
869;ACADEMY SUSPECTS;25.99;2
870;ACADEMY SWARM;25.99;11
871;ACADEMY SWEDEN;28.99;4
872;ACADEMY SWEET;22.99;8
873;ACADEMY SWEETHEARTS;18.99;16
874;ACADEMY TADPOLE;17.99;6
875;ACADEMY TALENTED;24.99;4
876;ACADEMY TARZAN;26.99;1
877;ACADEMY TAXI;17.99;1
878;ACADEMY TEEN;18.99;15
879;ACADEMY TELEGRAPH;26.99;7
880;ACADEMY TELEMARK;27.99;11
881;ACADEMY TEMPLE;12.99;12
882;ACADEMY TENENBAUMS;28.99;11
883;ACADEMY TEQUILA;29.99;10
884;ACADEMY TERMINATOR;9.99;2
885;ACADEMY TEXAS;15.99;9
886;ACADEMY THEORY;9.99;1
887;ACADEMY THIEF;24.99;2
888;ACADEMY THIN;25.99;11
889;ACADEMY TIES;19.99;11
890;ACADEMY TIGHTS;23.99;12
891;ACADEMY TIMBERLAND;24.99;1
892;ACADEMY TITANIC;29.99;12
893;ACADEMY TITANS;19.99;15
894;ACADEMY TOMATOES;12.99;2
895;ACADEMY TOMORROW;28.99;9
896;ACADEMY TOOTSIE;9.99;3
897;ACADEMY TORQUE;19.99;10
898;ACADEMY TOURIST;25.99;12
899;ACADEMY TOWERS;21.99;12
900;ACADEMY TOWN;26.99;8
901;ACADEMY TRACY;12.99;2
902;ACADEMY TRADING;11.99;3
903;ACADEMY TRAFFIC;26.99;13
904;ACADEMY TRAIN;28.99;16
905;ACADEMY TRAINSPOTTING;14.99;2
906;ACADEMY TRAMP;22.99;2
907;ACADEMY TRANSLATION;22.99;9
908;ACADEMY TRAP;12.99;15
909;ACADEMY TREASURE;19.99;1
910;ACADEMY TREATMENT;15.99;13
911;ACADEMY TRIP;13.99;2
912;ACADEMY TROJAN;14.99;13
913;ACADEMY TROOPERS;15.99;4
914;ACADEMY TROUBLE;13.99;7
915;ACADEMY TRUMAN;14.99;6
916;ACADEMY TURN;29.99;13
917;ACADEMY TUXEDO;12.99;2
918;ACADEMY TWISTED;25.99;8
919;ACADEMY TYCOON;24.99;14
920;ACADEMY UNBREAKABLE;24.99;6
921;ACADEMY UNCUT;28.99;4
922;ACADEMY UNDEFEATED;15.99;7
923;ACADEMY UNFAITHFUL;9.99;4
924;ACADEMY UNFORGIVEN;29.99;15
925;ACADEMY UNITED;24.99;11
926;ACADEMY UNTOUCHABLES;10.99;9
927;ACADEMY UPRISING;28.99;11
928;ACADEMY UPTOWN;21.99;3
929;ACADEMY USUAL;16.99;9
930;ACADEMY VACATION;23.99;5
931;ACADEMY VALENTINE;14.99;12
932;ACADEMY VALLEY;22.99;4
933;ACADEMY VAMPIRE;11.99;13
934;ACADEMY VANILLA;18.99;6
935;ACADEMY VANISHED;22.99;2
936;ACADEMY VANISHING;9.99;14
937;ACADEMY VARSITY;16.99;1
938;ACADEMY VELVET;10.99;5
939;ACADEMY VERTIGO;11.99;12
940;ACADEMY VICTORY;28.99;5
941;ACADEMY VIDEOTAPE;12.99;12
942;ACADEMY VIETNAM;10.99;7
943;ACADEMY VILLAIN;20.99;2
944;ACADEMY VIRGIN;15.99;2
945;ACADEMY VIRGINIAN;9.99;9
946;ACADEMY VIRTUAL;21.99;8
947;ACADEMY VISION;28.99;12
948;ACADEMY VOICE;23.99;1
949;ACADEMY VOLCANO;20.99;2
950;ACADEMY VOLUME;12.99;10
951;ACADEMY VOYAGE;28.99;16
952;ACADEMY WAGON;14.99;16
953;ACADEMY WAIT;26.99;2
954;ACADEMY WAKE;28.99;9
955;ACADEMY WALLS;13.99;1
956;ACADEMY WANDA;14.99;7
957;ACADEMY WAR;27.99;15
958;ACADEMY WARDROBE;26.99;3
959;ACADEMY WARLOCK;12.99;8
960;ACADEMY WARS;12.99;4
961;ACADEMY WASH;14.99;1
962;ACADEMY WASTELAND;14.99;8
963;ACADEMY WATCH;25.99;12
964;ACADEMY WATERFRONT;29.99;3
965;ACADEMY WATERSHIP;11.99;13
966;ACADEMY WEDDING;27.99;3
967;ACADEMY WEEKEND;14.99;5
968;ACADEMY WEREWOLF;9.99;2
969;ACADEMY WEST;27.99;12
970;ACADEMY WESTWARD;11.99;6
971;ACADEMY WHALE;25.99;8
972;ACADEMY WHISPERER;10.99;6
973;ACADEMY WIFE;26.99;14
974;ACADEMY WILD;15.99;13
975;ACADEMY WILLOW;19.99;8
976;ACADEMY WIND;24.99;10
977;ACADEMY WINDOW;19.99;4
978;ACADEMY WISDOM;29.99;14
979;ACADEMY WITCHES;13.99;12
980;ACADEMY WIZARD;13.99;8
981;ACADEMY WOLVES;25.99;10
982;ACADEMY WOMEN;16.99;10
983;ACADEMY WON;20.99;5
984;ACADEMY WONDERFUL;22.99;2
985;ACADEMY WONDERLAND;26.99;2
986;ACADEMY WONKA;24.99;14
987;ACADEMY WORDS;22.99;3
988;ACADEMY WORKER;21.99;3
989;ACADEMY WORKING;21.99;14
990;ACADEMY WORLD;13.99;4
991;ACADEMY WORST;14.99;1
992;ACADEMY WRATH;13.99;9
993;ACADEMY WRONG;25.99;11
994;ACADEMY WYOMING;25.99;10
995;ACADEMY YENTL;16.99;9
996;ACADEMY YOUNG;18.99;8
997;ACADEMY YOUTH;11.99;3
998;ACADEMY ZHIVAGO;16.99;12
999;ACADEMY ZOOLANDER;11.99;8
1000;ACADEMY ZORRO;13.99;16
1001;ACE ACADEMY;28.99;9
1002;ACE ACE;10.99;1
1003;ACE ADAPTATION;26.99;10
1004;ACE AFFAIR;29.99;6
1005;ACE AFRICAN;22.99;6
1006;ACE AGENT;26.99;2
1007;ACE AIRPLANE;14.99;1
1008;ACE AIRPORT;11.99;12
1009;ACE ALABAMA;20.99;3
1010;ACE ALADDIN;11.99;1
1011;ACE ALAMO;25.99;4
1012;ACE ALASKA;26.99;5
1013;ACE ALI;11.99;9
1014;ACE ALICE;18.99;16
1015;ACE ALIEN;24.99;12
1016;ACE ALLEY;15.99;13
1017;ACE ALONE;27.99;6
1018;ACE ALTER;14.99;16
1019;ACE AMADEUS;15.99;10
1020;ACE AMELIE;16.99;8
1021;ACE AMERICAN;16.99;10
1022;ACE AMISTAD;27.99;8
1023;ACE ANACONDA;17.99;16
1024;ACE ANALYZE;26.99;5
1025;ACE ANGELS;19.99;9
1026;ACE ANNIE;22.99;13
1027;ACE ANONYMOUS;25.99;15
1028;ACE ANTHEM;18.99;3
1029;ACE ANTITRUST;15.99;14
1030;ACE ANYTHING;17.99;5
1031;ACE APACHE;15.99;9
1032;ACE APOCALYPSE;15.99;3
1033;ACE APOLLO;15.99;12
1034;ACE ARABIA;18.99;6
1035;ACE ARACHNOPHOBIA;15.99;16
1036;ACE ARGONAUTS;13.99;14
1037;ACE ARIZONA;24.99;11
1038;ACE ARK;15.99;5
1039;ACE ARMAGEDDON;12.99;3
1040;ACE ARMY;24.99;4
1041;ACE ARSENIC;21.99;5
1042;ACE ARTIST;20.99;7
1043;ACE ATLANTIS;17.99;14
1044;ACE ATTACKS;20.99;11
1045;ACE ATTRACTION;13.99;5
1046;ACE AUTUMN;15.99;12
1047;ACE BABY;9.99;7
1048;ACE BACKLASH;24.99;10
1049;ACE BADMAN;12.99;13
1050;ACE BAKED;29.99;4
1051;ACE BALLOON;16.99;13
1052;ACE BALLROOM;14.99;16
1053;ACE BANG;22.99;2
1054;ACE BANGER;10.99;4
1055;ACE BARBARELLA;11.99;5
1056;ACE BAREFOOT;11.99;5
1057;ACE BASIC;26.99;3
1058;ACE BEACH;19.99;11
1059;ACE BEAR;11.99;13
1060;ACE BEAST;10.99;3
1061;ACE BEAUTY;28.99;2
1062;ACE BED;18.99;16
1063;ACE BEDAZZLED;22.99;8
1064;ACE BEETHOVEN;13.99;10
1065;ACE BEHAVIOR;28.99;9
1066;ACE BENEATH;16.99;5
1067;ACE BERETS;24.99;9
1068;ACE BETRAYED;14.99;5
1069;ACE BEVERLY;17.99;4
1070;ACE BIKINI;9.99;16
1071;ACE BILKO;21.99;14
1072;ACE BILL;20.99;8
1073;ACE BINGO;20.99;11
1074;ACE BIRCH;24.99;10
1075;ACE BIRD;20.99;16
1076;ACE BIRDCAGE;25.99;8
1077;ACE BIRDS;19.99;8
1078;ACE BLACKOUT;14.99;5
1079;ACE BLADE;22.99;4
1080;ACE BLANKET;14.99;13
1081;ACE BLINDNESS;10.99;15
1082;ACE BLOOD;15.99;1
1083;ACE BLUES;18.99;11
1084;ACE BOILED;10.99;14
1085;ACE BONNIE;14.99;10
1086;ACE BOOGIE;11.99;3
1087;ACE BOONDOCK;17.99;12
1088;ACE BORN;14.99;12
1089;ACE BORROWERS;19.99;11
1090;ACE BOULEVARD;21.99;8
1091;ACE BOUND;18.99;8
1092;ACE BOWFINGER;26.99;7
1093;ACE BRANNIGAN;23.99;3
1094;ACE BRAVEHEART;15.99;11
1095;ACE BREAKFAST;14.99;4
1096;ACE BREAKING;14.99;10
1097;ACE BRIDE;22.99;5
1098;ACE BRIGHT;9.99;11
1099;ACE BRINGING;9.99;4
1100;ACE BROOKLYN;17.99;10
1101;ACE BROTHERHOOD;27.99;13
1102;ACE BUBBLE;17.99;14
1103;ACE BUCKET;11.99;15
1104;ACE BUGSY;9.99;5
1105;ACE BULL;16.99;15
1106;ACE BULWORTH;12.99;16
1107;ACE BUNCH;14.99;8
1108;ACE BUTCH;9.99;7
1109;ACE BUTTERFLY;18.99;13
1110;ACE CABIN;20.99;5
1111;ACE CADDYSHACK;25.99;9
1112;ACE CALENDAR;13.99;10
1113;ACE CALIFORNIA;18.99;5
1114;ACE CAMELOT;15.99;12
1115;ACE CAMPUS;10.99;4
1116;ACE CANDIDATE;20.99;4
1117;ACE CANDLES;13.99;16
1118;ACE CANYON;21.99;13
1119;ACE CAPER;21.99;13
1120;ACE CARIBBEAN;12.99;2
1121;ACE CAROL;11.99;4
1122;ACE CARRIE;20.99;2
1123;ACE CASABLANCA;15.99;14
1124;ACE CASPER;23.99;1
1125;ACE CASSIDY;21.99;13
1126;ACE CASUALTIES;21.99;12
1127;ACE CAT;24.99;1
1128;ACE CATCH;23.99;14
1129;ACE CAUSE;22.99;12
1130;ACE CELEBRITY;16.99;13
1131;ACE CENTER;12.99;7
1132;ACE CHAINSAW;21.99;5
1133;ACE CHAMBER;18.99;7
1134;ACE CHAMPION;28.99;7
1135;ACE CHANCE;26.99;12
1136;ACE CHAPLIN;23.99;7
1137;ACE CHARADE;29.99;14
1138;ACE CHARIOTS;20.99;10
1139;ACE CHASING;20.99;4
1140;ACE CHEAPER;14.99;5
1141;ACE CHICAGO;16.99;1
1142;ACE CHICKEN;13.99;12
1143;ACE CHILL;24.99;10
1144;ACE CHINATOWN;27.99;4
1145;ACE CHISUM;11.99;4
1146;ACE CHITTY;26.99;14
1147;ACE CHOCOLAT;14.99;4
1148;ACE CHOCOLATE;18.99;9
1149;ACE CHRISTMAS;26.99;7
1150;ACE CIDER;22.99;11
1151;ACE CINCINATTI;28.99;10
1152;ACE CIRCUS;23.99;6
1153;ACE CITIZEN;26.99;1
1154;ACE CLASH;27.99;12
1155;ACE CLEOPATRA;29.99;14
1156;ACE CLERKS;17.99;8
1157;ACE CLOCKWORK;16.99;3
1158;ACE CLONES;22.99;6
1159;ACE CLOSER;23.99;1
1160;ACE CLUB;26.99;10
1161;ACE CLUE;24.99;10
1162;ACE CLUELESS;28.99;3
1163;ACE CLYDE;11.99;7
1164;ACE COAST;28.99;8
1165;ACE COLDBLOODED;14.99;5
1166;ACE COLOR;22.99;9
1167;ACE COMA;21.99;9
1168;ACE COMANCHEROS;13.99;8
1169;ACE COMFORTS;20.99;11
1170;ACE COMMAND;12.99;12
1171;ACE COMMANDMENTS;29.99;12
1172;ACE CONEHEADS;23.99;4
1173;ACE CONFESSIONS;20.99;11
1174;ACE CONFIDENTIAL;26.99;15
1175;ACE CONFUSED;29.99;1
1176;ACE CONGENIALITY;18.99;10
1177;ACE CONNECTICUT;15.99;5
1178;ACE CONNECTION;26.99;6
1179;ACE CONQUERER;11.99;15
1180;ACE CONSPIRACY;26.99;5
1181;ACE CONTACT;14.99;16
1182;ACE CONTROL;25.99;6
1183;ACE CONVERSATION;28.99;2
1184;ACE CORE;14.99;7
1185;ACE COWBOY;15.99;16
1186;ACE CRAFT;11.99;8
1187;ACE CRANES;14.99;6
1188;ACE CRAZY;11.99;11
1189;ACE CREATURES;9.99;5
1190;ACE CREEPERS;26.99;4
1191;ACE CROOKED;29.99;15
1192;ACE CROSSING;27.99;9
1193;ACE CROSSROADS;12.99;5
1194;ACE CROW;19.99;4
1195;ACE CROWDS;11.99;1
1196;ACE CRUELTY;21.99;11
1197;ACE CRUSADE;28.99;4
1198;ACE CRYSTAL;27.99;8
1199;ACE CUPBOARD;25.99;4
1200;ACE CURTAIN;20.99;15
1201;ACE CYCLONE;25.99;1
1202;ACE DADDY;27.99;16
1203;ACE DAISY;16.99;13
1204;ACE DALMATIONS;9.99;11
1205;ACE DANCES;15.99;9
1206;ACE DANCING;16.99;6
1207;ACE DANGEROUS;29.99;7
1208;ACE DARES;21.99;15
1209;ACE DARKNESS;25.99;3
1210;ACE DARKO;28.99;1
1211;ACE DARLING;20.99;9
1212;ACE DARN;23.99;9
1213;ACE DATE;27.99;16
1214;ACE DAUGHTER;13.99;4
1215;ACE DAWN;22.99;12
1216;ACE DAY;17.99;9
1217;ACE DAZED;18.99;1
1218;ACE DECEIVER;26.99;7
1219;ACE DEEP;21.99;1
1220;ACE DEER;18.99;9
1221;ACE DELIVERANCE;14.99;10
1222;ACE DESERT;24.99;14
1223;ACE DESIRE;12.99;15
1224;ACE DESPERATE;14.99;5
1225;ACE DESTINATION;19.99;16
1226;ACE DESTINY;13.99;12
1227;ACE DETAILS;12.99;9
1228;ACE DETECTIVE;20.99;14
1229;ACE DEVIL;28.99;3
1230;ACE DIARY;14.99;1
1231;ACE DINOSAUR;18.99;4
1232;ACE DIRTY;29.99;6
1233;ACE DISCIPLE;11.99;13
1234;ACE DISTURBING;12.99;15
1235;ACE DIVIDE;13.99;7
1236;ACE DIVINE;21.99;2
1237;ACE DIVORCE;13.99;1
1238;ACE DOCTOR;29.99;15
1239;ACE DOGMA;12.99;11
1240;ACE DOLLS;19.99;13
1241;ACE DONNIE;17.99;13
1242;ACE DOOM;22.99;9
1243;ACE DOORS;14.99;16
1244;ACE DORADO;25.99;3
1245;ACE DOUBLE;12.99;2
1246;ACE DOUBTFIRE;16.99;3
1247;ACE DOWNHILL;9.99;3
1248;ACE DOZEN;19.99;15
1249;ACE DRACULA;17.99;1
1250;ACE DRAGON;16.99;12
1251;ACE DRAGONFLY;20.99;10
1252;ACE DREAM;14.99;13
1253;ACE DRIFTER;22.99;5
1254;ACE DRIVER;11.99;7
1255;ACE DRIVING;26.99;1
1256;ACE DROP;19.99;2
1257;ACE DRUMLINE;22.99;9
1258;ACE DRUMS;9.99;8
1259;ACE DUCK;11.99;9
1260;ACE DUDE;14.99;11
1261;ACE DUFFEL;11.99;1
1262;ACE DUMBO;19.99;15
1263;ACE DURHAM;14.99;16
1264;ACE DWARFS;26.99;14
1265;ACE DYING;23.99;9
1266;ACE DYNAMITE;11.99;11
1267;ACE EAGLES;24.99;9
1268;ACE EARLY;19.99;16
1269;ACE EARRING;27.99;1
1270;ACE EARTH;10.99;4
1271;ACE EASY;27.99;4
1272;ACE EDGE;18.99;7
1273;ACE EFFECT;15.99;10
1274;ACE EGG;10.99;10
1275;ACE EGYPT;16.99;12
1276;ACE ELEMENT;13.99;4
1277;ACE ELEPHANT;11.99;9
1278;ACE ELF;13.99;6
1279;ACE ELIZABETH;24.99;2
1280;ACE EMPIRE;19.99;1
1281;ACE ENCINO;21.99;13
1282;ACE ENCOUNTERS;20.99;16
1283;ACE ENDING;13.99;16
1284;ACE ENEMY;26.99;14
1285;ACE ENGLISH;26.99;2
1286;ACE ENOUGH;12.99;2
1287;ACE ENTRAPMENT;23.99;15
1288;ACE ESCAPE;20.99;1
1289;ACE EVE;19.99;9
1290;ACE EVERYONE;19.99;10
1291;ACE EVOLUTION;12.99;10
1292;ACE EXCITEMENT;22.99;5
1293;ACE EXORCIST;19.99;5
1294;ACE EXPECATIONS;19.99;9
1295;ACE EXPENDABLE;18.99;3
1296;ACE EXPRESS;16.99;15
1297;ACE EXTRAORDINARY;24.99;5
1298;ACE EYES;26.99;5
1299;ACE FACTORY;22.99;11
1300;ACE FALCON;18.99;9
1301;ACE FAMILY;29.99;4
1302;ACE FANTASIA;21.99;13
1303;ACE FANTASY;15.99;2
1304;ACE FARGO;10.99;13
1305;ACE FATAL;11.99;11
1306;ACE FEATHERS;21.99;14
1307;ACE FELLOWSHIP;23.99;7
1308;ACE FERRIS;22.99;16
1309;ACE FEUD;26.99;2
1310;ACE FEVER;10.99;8
1311;ACE FICTION;19.99;2
1312;ACE FIDDLER;24.99;11
1313;ACE FIDELITY;18.99;10
1314;ACE FIGHT;16.99;3
1315;ACE FINDING;25.99;12
1316;ACE FIRE;19.99;16
1317;ACE FIREBALL;15.99;6
1318;ACE FIREHOUSE;18.99;16
1319;ACE FISH;18.99;16
1320;ACE FLAMINGOS;9.99;15
1321;ACE FLASH;16.99;14
1322;ACE FLATLINERS;16.99;1
1323;ACE FLIGHT;27.99;16
1324;ACE FLINTSTONES;21.99;12
1325;ACE FLOATS;14.99;5
1326;ACE FLYING;15.99;9
1327;ACE FOOL;12.99;16
1328;ACE FOREVER;10.99;11
1329;ACE FORREST;29.99;13
1330;ACE FORRESTER;21.99;16
1331;ACE FORWARD;25.99;9
1332;ACE FRANKENSTEIN;29.99;14
1333;ACE FREAKY;20.99;10
1334;ACE FREDDY;10.99;7
1335;ACE FREEDOM;11.99;1
1336;ACE FRENCH;24.99;7
1337;ACE FRIDA;22.99;8
1338;ACE FRISCO;10.99;9
1339;ACE FROGMEN;22.99;4
1340;ACE FRONTIER;16.99;16
1341;ACE FROST;29.99;4
1342;ACE FUGITIVE;12.99;16
1343;ACE FULL;13.99;11
1344;ACE FURY;12.99;13
1345;ACE GABLES;16.99;6
1346;ACE GALAXY;29.99;12
1347;ACE GAMES;17.99;15
1348;ACE GANDHI;16.99;6
1349;ACE GANGS;24.99;1
1350;ACE GARDEN;17.99;9
1351;ACE GASLIGHT;13.99;8
1352;ACE GATHERING;17.99;6
1353;ACE GENTLEMEN;19.99;15
1354;ACE GHOST;12.99;3
1355;ACE GHOSTBUSTERS;12.99;4
1356;ACE GIANT;13.99;7
1357;ACE GILBERT;12.99;8
1358;ACE GILMORE;11.99;8
1359;ACE GLADIATOR;22.99;4
1360;ACE GLASS;13.99;9
1361;ACE GLEAMING;25.99;2
1362;ACE GLORY;21.99;6
1363;ACE GO;24.99;16
1364;ACE GODFATHER;27.99;7
1365;ACE GOLD;12.99;16
1366;ACE GOLDFINGER;19.99;14
1367;ACE GOLDMINE;24.99;6
1368;ACE GONE;18.99;3
1369;ACE GOODFELLAS;18.99;3
1370;ACE GORGEOUS;19.99;8
1371;ACE GOSFORD;13.99;10
1372;ACE GRACELAND;9.99;9
1373;ACE GRADUATE;17.99;14
1374;ACE GRAFFITI;22.99;16
1375;ACE GRAIL;29.99;3
1376;ACE GRAPES;21.99;8
1377;ACE GREASE;23.99;4
1378;ACE GREATEST;25.99;9
1379;ACE GREEDY;27.99;2
1380;ACE GREEK;21.99;1
1381;ACE GRINCH;29.99;10
1382;ACE GRIT;20.99;4
1383;ACE GROOVE;13.99;14
1384;ACE GROSSE;21.99;2
1385;ACE GROUNDHOG;22.99;5
1386;ACE GUMP;15.99;2
1387;ACE GUN;12.99;8
1388;ACE GUNFIGHT;28.99;7
1389;ACE GUNFIGHTER;17.99;6
1390;ACE GUYS;25.99;14
1391;ACE HALF;20.99;4
1392;ACE HALL;27.99;6
1393;ACE HALLOWEEN;23.99;14
1394;ACE HAMLET;22.99;5
1395;ACE HANDICAP;19.99;12
1396;ACE HANGING;20.99;10
1397;ACE HANKY;17.99;8
1398;ACE HANOVER;12.99;1
1399;ACE HAPPINESS;22.99;1
1400;ACE HARDLY;16.99;11
1401;ACE HAROLD;27.99;7
1402;ACE HARPER;22.99;3
1403;ACE HARRY;14.99;9
1404;ACE HATE;14.99;12
1405;ACE HAUNTED;20.99;4
1406;ACE HAUNTING;26.99;1
1407;ACE HAWK;18.99;9
1408;ACE HEAD;17.99;8
1409;ACE HEARTBREAKERS;20.99;1
1410;ACE HEAVEN;29.99;10
